use_idlesim;safe_oracles;unsafe_oracles;use_case;scheduler;taskset_file;taskset_position;U;Uv;nbt;EDFVD_test;probability_of_HI;min_period;max_period;timeout;is_safe;automaton_depth;visited_count;duration_ns
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5548;0.75;0.7541666666666667;5.0;0.0;0.5;5.0;30.0;False;True;60;2971;28694602
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5539;0.75;0.7464912280701754;5.0;1.0;0.5;5.0;30.0;False;True;15;61033;873195918
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5542;0.75;0.7538888888888888;5.0;0.0;0.5;5.0;30.0;False;True;16;18943;640843051
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5477;0.75;0.7459447415329769;5.0;1.0;0.5;5.0;30.0;False;True;20;139354;5742516851
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5544;0.75;0.7467836257309941;5.0;0.0;0.5;5.0;30.0;False;True;19;20386;716231022
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5547;0.75;0.7464633068081343;5.0;1.0;0.5;5.0;30.0;False;True;23;27097;677147020
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5421;0.75;0.7505900419640145;5.0;0.0;0.5;5.0;30.0;False;True;37;220645;10723713444
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5549;0.75;0.7531135531135531;5.0;0.0;0.5;5.0;30.0;False;True;15;59597;1026108090
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5454;0.75;0.7515602453102452;5.0;0.0;0.5;5.0;30.0;False;True;40;186166;7979161127
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5554;0.75;0.7492003367003367;5.0;0.0;0.5;5.0;30.0;False;True;25;17693;485170497
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5537;0.75;0.7489177489177489;5.0;1.0;0.5;5.0;30.0;False;True;83;167893;2044370935
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5555;0.75;0.7500816993464052;5.0;0.0;0.5;5.0;30.0;False;True;86;35720;447452937
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5541;0.75;0.7524509803921569;5.0;0.0;0.5;5.0;30.0;False;True;19;128540;1914823797
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5556;0.75;0.7527777777777778;5.0;0.0;0.5;5.0;30.0;False;True;17;11494;231028735
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5560;0.75;0.7515826564739607;5.0;0.0;0.5;5.0;30.0;False;True;16;4722;28738011
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5559;0.75;0.7491402116402116;5.0;1.0;0.5;5.0;30.0;False;True;29;13089;162832128
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5527;0.75;0.7466791979949875;5.0;0.0;0.5;5.0;30.0;False;True;22;197203;2998755825
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5515;0.75;0.7503762999452654;5.0;0.0;0.5;5.0;30.0;False;True;22;190540;3869293449
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5557;0.75;0.7487179487179487;5.0;0.0;0.5;5.0;30.0;False;True;25;20198;699090702
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5533;0.75;0.7480392156862745;5.0;0.0;0.5;5.0;30.0;False;True;28;65388;2862385959
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5566;0.75;0.7529761904761905;5.0;0.0;0.5;5.0;30.0;False;True;16;9154;255525773
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5492;0.75;0.7513227513227513;5.0;0.0;0.5;5.0;30.0;False;True;38;135817;6062436982
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5568;0.75;0.7527356902356901;5.0;0.0;0.5;5.0;30.0;False;True;20;10568;142684160
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5019;0.75;0.7455627705627705;5.0;0.0;0.5;5.0;30.0;False;True;30;925431;44552615874
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5569;0.75;0.7502450980392157;5.0;0.0;0.5;5.0;30.0;False;True;11;10787;242544459
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5553;0.75;0.7467105263157894;5.0;0.0;0.5;5.0;30.0;False;True;25;41887;1810712945
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5572;0.75;0.7451298701298701;5.0;1.0;0.5;5.0;30.0;False;True;11;6043;59839391
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5574;0.75;0.745075295075295;5.0;0.0;0.5;5.0;30.0;False;True;8;672;6744779
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5551;0.75;0.7458333333333333;5.0;0.0;0.5;5.0;30.0;False;True;23;96718;2256076951
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5550;0.75;0.7513883175647882;5.0;1.0;0.5;5.0;30.0;False;True;16;152875;2444393723
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5102;0.75;0.753052503052503;5.0;0.0;0.5;5.0;30.0;False;True;35;948839;38767232456
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5578;0.75;0.7495004995004995;5.0;0.0;0.5;5.0;30.0;False;True;17;1860;36073422
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5580;0.75;0.7497619047619047;5.0;0.0;0.5;5.0;30.0;False;True;19;1836;26937386
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5445;0.75;0.7487373737373737;5.0;0.0;0.5;5.0;30.0;False;True;22;628138;10913577562
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5567;0.75;0.7480769230769231;5.0;0.0;0.5;5.0;30.0;False;True;48;63191;1100026079
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5581;0.75;0.7539127539127539;5.0;0.0;0.5;5.0;30.0;False;True;38;13533;372083056
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5583;0.75;0.7475845410628019;5.0;0.0;0.5;5.0;30.0;False;True;19;11894;122920477
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5446;0.75;0.7477785372522214;5.0;1.0;0.5;5.0;30.0;False;True;33;260295;11088611703
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5577;0.75;0.7481962481962482;5.0;0.0;0.5;5.0;30.0;False;True;30;36343;797547070
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5582;0.75;0.7518207282913165;5.0;1.0;0.5;5.0;30.0;False;True;16;34686;497243033
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5587;0.75;0.7464285714285714;5.0;0.0;0.5;5.0;30.0;False;True;38;7739;75432049
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5543;0.75;0.7456797072896144;5.0;0.0;0.5;5.0;30.0;False;True;26;174801;3959541656
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5586;0.75;0.7469654528478058;5.0;0.0;0.5;5.0;30.0;False;True;17;12953;443853646
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5588;0.75;0.7510989010989011;5.0;0.0;0.5;5.0;30.0;False;True;23;18584;235070431
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5392;0.75;0.749025974025974;5.0;0.0;0.5;5.0;30.0;False;True;60;390598;17370276831
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5579;0.75;0.7498057498057498;5.0;0.0;0.5;5.0;30.0;False;True;21;62727;1054597824
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5561;0.75;0.7471139971139971;5.0;0.0;0.5;5.0;30.0;False;True;27;75911;2441348714
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5592;0.75;0.7542857142857143;5.0;0.0;0.5;5.0;30.0;False;True;22;10593;131723937
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5591;0.75;0.7484126984126984;5.0;0.0;0.5;5.0;30.0;False;True;40;17355;240139641
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5597;0.75;0.7468253968253968;5.0;0.0;0.5;5.0;30.0;False;True;21;4882;49609218
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5563;0.75;0.7483552631578947;5.0;0.0;0.5;5.0;30.0;False;True;28;67656;2856620006
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5594;0.75;0.7507575757575757;5.0;0.0;0.5;5.0;30.0;False;True;18;12159;481152429
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5488;0.75;0.7529761904761905;5.0;0.0;0.5;5.0;30.0;False;True;22;230527;8821024074
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5598;0.75;0.7494505494505495;5.0;0.0;0.5;5.0;30.0;False;True;27;11195;266148729
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5601;0.75;0.7539943609022557;5.0;0.0;0.5;5.0;30.0;False;True;6;668;15459041
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5603;0.75;0.7475198412698413;5.0;0.0;0.5;5.0;30.0;False;True;30;4249;65269927
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;5604;0.75;0.7458333333333333;5.0;0.0;0.5;5.0;30.0;False;True;11;4733;86949124
